route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
vilnius_bus_1,12751,1,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,2,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,3,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,4,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,5,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,6,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,7,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,8,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,9,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,10,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,11,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,12,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,13,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,14,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,15,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,16,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,17,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,18,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,19,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,20,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,21,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,22,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,23,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,24,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,25,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,26,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,27,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,28,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,29,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,30,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,31,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,32,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,33,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,34,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,35,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,36,"Oro uostas",,66888,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,37,"Oro uostas",,66889,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,38,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,39,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,40,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,41,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,42,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,43,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,44,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,45,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,46,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,47,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,48,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,49,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,50,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,51,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,52,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,53,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,54,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,55,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,56,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,57,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,58,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,59,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,60,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,61,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,62,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,63,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,64,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,65,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,66,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,67,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,68,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,69,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,70,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,71,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,72,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,73,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,74,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,75,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,76,"Oro uostas",,66891,vilnius_bus_1_a-b,1
vilnius_bus_1,12752,77,"Oro uostas",,66890,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,78,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,79,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,80,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,81,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,82,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,83,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,84,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,85,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,86,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,87,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,88,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,89,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,90,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,91,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,92,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,93,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,94,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,95,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,96,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,97,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,98,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,99,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,100,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,101,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,102,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,103,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,104,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,105,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,106,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,107,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,108,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,109,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,110,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,111,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,112,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,113,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,114,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,115,"Oro uostas",,66893,vilnius_bus_1_a-b,1
vilnius_bus_1,12753,116,"Oro uostas",,66892,vilnius_bus_1_a-b,1
vilnius_bus_1,12751,117,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,118,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,119,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,120,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,121,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,122,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,123,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,124,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,125,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,126,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,127,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,128,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,129,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,130,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,131,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,132,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,133,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,134,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,135,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,136,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,137,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,138,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,139,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,140,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,141,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,142,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,143,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,144,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,145,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,146,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,147,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,148,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,149,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,150,"Stotis",,66888,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,151,"Stotis",,66889,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,152,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,153,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,154,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,155,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,156,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,157,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,158,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,159,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,160,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,161,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,162,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,163,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,164,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,165,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,166,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,167,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,168,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,169,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,170,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,171,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,172,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,173,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,174,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,175,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,176,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,177,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,178,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,179,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,180,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,181,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,182,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,183,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,184,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,185,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,186,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,187,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,188,"Stotis",,66891,vilnius_bus_1_b-a,1
vilnius_bus_1,12752,189,"Stotis",,66890,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,190,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,191,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,192,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,193,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,194,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,195,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,196,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,197,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,198,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,199,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,200,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,201,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,202,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,203,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,204,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,205,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,206,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,207,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,208,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,209,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,210,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,211,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,212,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,213,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,214,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,215,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,216,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,217,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,218,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,219,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,220,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,221,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,222,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,223,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,224,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,225,"Stotis",,66893,vilnius_bus_1_b-a,1
vilnius_bus_1,12753,226,"Stotis",,66892,vilnius_bus_1_b-a,1
vilnius_bus_1,12751,227,"Autobusų parkas (Kirtimai)",,66888,vilnius_bus_1_b-d,1
vilnius_bus_1,12751,228,"Autobusų parkas (Kirtimai)",,66889,vilnius_bus_1_b-d,1
vilnius_bus_1,12752,229,"Autobusų parkas (Kirtimai)",,66891,vilnius_bus_1_b-d,1
vilnius_bus_1,12752,230,"Autobusų parkas (Kirtimai)",,66890,vilnius_bus_1_b-d,1
vilnius_bus_1,12753,231,"Autobusų parkas (Kirtimai)",,66893,vilnius_bus_1_b-d,1
vilnius_bus_1,12753,232,"Autobusų parkas (Kirtimai)",,66892,vilnius_bus_1_b-d,1
vilnius_bus_1,12751,233,"Stotis",,66888,vilnius_bus_1_d-a,1
vilnius_bus_1,12751,234,"Stotis",,66889,vilnius_bus_1_d-a,1
vilnius_bus_1,12752,235,"Stotis",,66890,vilnius_bus_1_d-a,1
vilnius_bus_1,12752,236,"Stotis",,66891,vilnius_bus_1_d-a,1
vilnius_bus_1,12753,237,"Stotis",,66892,vilnius_bus_1_d-a,1
vilnius_bus_1,12753,238,"Stotis",,66893,vilnius_bus_1_d-a,1
vilnius_expressbus_1G,12808,239,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,240,"Santariškės",,67251,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,241,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,242,"Santariškės",,67254,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,243,"Santariškės",,67257,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,244,"Santariškės",,67255,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,245,"Santariškės",,67263,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,246,"Santariškės",,67260,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,247,"Santariškės",,67248,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,248,"Santariškės",,67261,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,249,"Santariškės",,67256,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,250,"Santariškės",,67258,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,251,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,252,"Santariškės",,67250,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,253,"Santariškės",,67252,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,254,"Santariškės",,67251,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,255,"Santariškės",,67259,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,256,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,257,"Santariškės",,67265,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,258,"Santariškės",,67262,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,259,"Santariškės",,67254,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,260,"Santariškės",,67264,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,261,"Santariškės",,67257,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,262,"Santariškės",,67255,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,263,"Santariškės",,67263,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,264,"Santariškės",,67260,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,265,"Santariškės",,67248,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,266,"Santariškės",,67261,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,267,"Santariškės",,67256,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,268,"Santariškės",,67258,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,269,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,270,"Santariškės",,67252,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,271,"Santariškės",,67250,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,272,"Santariškės",,67259,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,273,"Santariškės",,67251,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,274,"Santariškės",,67265,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,275,"Santariškės",,67262,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,276,"Santariškės",,67264,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,277,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,278,"Santariškės",,67263,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,279,"Santariškės",,67254,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,280,"Santariškės",,67248,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,281,"Santariškės",,67257,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,282,"Santariškės",,67255,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,283,"Santariškės",,67260,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,284,"Santariškės",,67261,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,285,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,286,"Santariškės",,67250,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,287,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,288,"Santariškės",,67251,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,289,"Santariškės",,67254,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,290,"Santariškės",,67262,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,291,"Santariškės",,67257,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,292,"Santariškės",,67255,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,293,"Santariškės",,67263,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,294,"Santariškės",,67260,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,295,"Santariškės",,67261,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,296,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,297,"Santariškės",,67250,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,298,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,299,"Santariškės",,67251,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,300,"Santariškės",,67254,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,301,"Santariškės",,67262,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,302,"Santariškės",,67257,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,303,"Santariškės",,67255,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,304,"Santariškės",,67263,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,305,"Santariškės",,67260,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,306,"Santariškės",,67261,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,307,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,308,"Santariškės",,67250,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,309,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,310,"Santariškės",,67251,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,311,"Santariškės",,67254,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,312,"Santariškės",,67262,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,313,"Santariškės",,67257,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,314,"Santariškės",,67255,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,315,"Santariškės",,67263,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,316,"Santariškės",,67260,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,317,"Santariškės",,67261,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,318,"Santariškės",,67249,vilnius_expressbus_1G_a-b,1
vilnius_expressbus_1G,12808,319,"Santariškės",,67250,vilnius_expressbus_1G_a-b,
vilnius_expressbus_1G,12808,320,"Santariškės",,67253,vilnius_expressbus_1G_a-b,1
